txn_id,user_id,txn_date,txn_year,txn_month,txn_type,txn_amount,txn_status
3058,151,2025-11-10,2025,11,UPI,1740.17,SUCCESS
3059,151,2025-10-24,2025,10,CARD,650.62,SUCCESS
3060,151,2026-01-13,2026,1,CARD,4960.9,SUCCESS
3061,151,2025-11-08,2025,11,CARD,1551.24,SUCCESS
3062,152,2026-01-22,2026,1,CARD,367.24,SUCCESS
3063,152,2025-11-16,2025,11,UPI,352.67,SUCCESS
3064,152,2025-11-23,2025,11,UPI,434.77,SUCCESS
3065,152,2025-10-05,2025,10,CARD,1763.98,SUCCESS
3066,152,2025-11-24,2025,11,UPI,1121.97,SUCCESS
3067,152,2025-10-18,2025,10,CARD,1479.63,SUCCESS
3068,152,2026-01-22,2026,1,CARD,3622.57,SUCCESS
3069,152,2025-12-19,2025,12,UPI,315.87,SUCCESS
3070,152,2025-12-17,2025,12,UPI,4562.48,SUCCESS
3071,152,2025-11-10,2025,11,UPI,3843.89,SUCCESS
3072,152,2025-10-09,2025,10,CARD,4716.64,SUCCESS
3073,153,2025-12-12,2025,12,UPI,1800.4,SUCCESS
3074,153,2025-11-14,2025,11,UPI,3532.06,SUCCESS
3075,153,2025-12-28,2025,12,UPI,3233.67,SUCCESS
3076,153,2026-01-19,2026,1,CARD,1034.75,SUCCESS
3077,153,2025-10-02,2025,10,UPI,3812.41,SUCCESS
3078,153,2025-11-16,2025,11,UPI,964.83,SUCCESS
3079,153,2025-12-09,2025,12,UPI,124.93,SUCCESS
3080,153,2025-10-03,2025,10,CARD,2004.96,SUCCESS
3081,153,2025-11-24,2025,11,CARD,310.0,SUCCESS
3082,153,2025-12-11,2025,12,UPI,190.48,SUCCESS
3083,153,2025-10-27,2025,10,UPI,1679.55,SUCCESS
3084,153,2025-12-25,2025,12,CARD,4148.47,SUCCESS
3085,153,2025-12-13,2025,12,UPI,2286.22,SUCCESS
3086,153,2025-12-25,2025,12,UPI,3283.62,SUCCESS
3087,153,2025-12-25,2025,12,UPI,2280.31,SUCCESS
3088,153,2025-10-30,2025,10,CARD,2158.27,SUCCESS
3089,154,2025-10-09,2025,10,CARD,1611.69,SUCCESS
3090,154,2025-12-05,2025,12,UPI,2527.17,SUCCESS
3091,154,2025-12-13,2025,12,UPI,1419.65,SUCCESS
3092,154,2026-01-22,2026,1,CARD,3437.41,SUCCESS
3093,154,2025-12-11,2025,12,CARD,2240.72,SUCCESS
3094,154,2026-01-18,2026,1,UPI,1807.93,SUCCESS
3095,154,2026-01-21,2026,1,CARD,2108.27,SUCCESS
3096,154,2025-10-15,2025,10,CARD,1764.71,FAILED
3097,154,2025-11-06,2025,11,CARD,4021.33,SUCCESS
3098,154,2026-01-13,2026,1,UPI,2123.77,FAILED
3099,154,2025-12-21,2025,12,UPI,2109.5,SUCCESS
3100,154,2025-10-12,2025,10,UPI,2374.46,SUCCESS
3101,154,2026-01-20,2026,1,UPI,3142.64,SUCCESS
3102,154,2026-01-10,2026,1,CARD,3846.01,FAILED
3103,154,2025-11-22,2025,11,CARD,989.95,SUCCESS
3104,154,2025-11-09,2025,11,CARD,3575.78,SUCCESS
3105,154,2025-10-15,2025,10,UPI,3905.07,FAILED
3106,154,2026-01-07,2026,1,UPI,1779.7,SUCCESS
3107,154,2025-12-02,2025,12,UPI,1447.25,FAILED
3108,154,2026-01-13,2026,1,CARD,2946.56,SUCCESS
3109,154,2025-11-14,2025,11,CARD,3682.8,SUCCESS
3110,154,2025-10-24,2025,10,UPI,274.62,FAILED
3111,154,2025-11-03,2025,11,UPI,3687.88,SUCCESS
3112,154,2025-10-06,2025,10,CARD,4911.3,SUCCESS
3113,154,2026-01-16,2026,1,UPI,4683.83,SUCCESS
3114,154,2025-10-04,2025,10,UPI,3787.81,SUCCESS
3115,154,2026-01-19,2026,1,UPI,3442.62,SUCCESS
3116,154,2025-12-16,2025,12,CARD,1789.52,SUCCESS
3117,154,2025-11-23,2025,11,CARD,650.9,SUCCESS
3118,154,2025-10-17,2025,10,CARD,2149.5,SUCCESS
3119,155,2025-11-05,2025,11,UPI,2324.9,SUCCESS
3120,155,2026-01-18,2026,1,CARD,4934.31,SUCCESS
3121,155,2025-12-06,2025,12,UPI,4213.93,SUCCESS
3122,155,2025-11-14,2025,11,CARD,2700.86,SUCCESS
3123,155,2025-11-29,2025,11,UPI,4275.94,SUCCESS
3124,155,2025-12-19,2025,12,UPI,1922.97,SUCCESS
3125,155,2025-12-19,2025,12,CARD,4584.34,SUCCESS
3126,155,2025-12-13,2025,12,UPI,3644.86,SUCCESS
3127,155,2025-12-31,2025,12,CARD,855.95,SUCCESS
3128,155,2025-10-26,2025,10,CARD,127.04,SUCCESS
3129,155,2025-12-06,2025,12,CARD,2772.78,SUCCESS
3130,155,2025-10-29,2025,10,CARD,3650.75,SUCCESS
3131,155,2025-10-19,2025,10,CARD,1814.28,SUCCESS
3132,155,2025-11-04,2025,11,UPI,4042.37,SUCCESS
3133,155,2025-12-04,2025,12,CARD,3026.78,SUCCESS
3134,155,2025-12-01,2025,12,CARD,1655.41,SUCCESS
3135,155,2026-01-07,2026,1,CARD,2126.43,SUCCESS
3136,155,2025-11-23,2025,11,CARD,4938.66,FAILED
3137,155,2026-01-03,2026,1,CARD,4658.61,SUCCESS
3138,155,2025-10-10,2025,10,CARD,4757.57,SUCCESS
3139,156,2025-11-27,2025,11,UPI,3617.31,SUCCESS
3140,156,2026-01-22,2026,1,UPI,4283.85,SUCCESS
3141,156,2025-10-11,2025,10,UPI,4974.76,SUCCESS
3142,156,2025-11-03,2025,11,UPI,3983.73,SUCCESS
3143,156,2026-01-13,2026,1,CARD,473.81,FAILED
3144,156,2026-01-29,2026,1,UPI,1104.97,FAILED
3145,156,2025-10-08,2025,10,CARD,3242.25,SUCCESS
3146,156,2025-12-01,2025,12,UPI,3940.2,SUCCESS
3147,156,2026-01-14,2026,1,UPI,3136.51,SUCCESS
3148,156,2026-01-16,2026,1,CARD,2488.02,SUCCESS
3149,156,2025-11-06,2025,11,UPI,3211.52,FAILED
3150,156,2025-12-19,2025,12,UPI,3157.6,SUCCESS
3151,156,2025-10-31,2025,10,UPI,2800.09,SUCCESS
3152,156,2025-10-15,2025,10,CARD,3476.04,SUCCESS
3153,156,2025-10-09,2025,10,CARD,132.17,SUCCESS
3154,156,2025-11-24,2025,11,CARD,2933.65,SUCCESS
3155,156,2026-01-14,2026,1,UPI,2814.58,SUCCESS
3156,156,2026-01-29,2026,1,CARD,1217.4,FAILED
3157,156,2025-11-16,2025,11,UPI,2088.67,SUCCESS
3158,156,2026-01-08,2026,1,CARD,1657.7,SUCCESS
3159,156,2025-11-16,2025,11,UPI,4302.05,SUCCESS
3160,156,2026-01-02,2026,1,UPI,3061.92,SUCCESS
3161,156,2025-11-05,2025,11,UPI,1055.56,SUCCESS
3162,156,2026-01-16,2026,1,UPI,106.25,SUCCESS
3163,157,2025-11-15,2025,11,UPI,4524.7,SUCCESS
3164,157,2026-01-24,2026,1,CARD,165.44,SUCCESS
3165,157,2025-11-19,2025,11,CARD,4852.08,SUCCESS
3166,157,2026-01-12,2026,1,UPI,1575.91,SUCCESS
3167,157,2025-10-20,2025,10,CARD,4612.0,SUCCESS
3168,157,2026-01-10,2026,1,CARD,4378.03,SUCCESS
3169,157,2026-01-23,2026,1,CARD,365.61,SUCCESS
3170,157,2026-01-27,2026,1,UPI,3593.17,SUCCESS
3171,157,2025-12-07,2025,12,CARD,4855.57,SUCCESS
3172,157,2026-01-08,2026,1,CARD,225.5,SUCCESS
3173,157,2025-11-02,2025,11,UPI,4172.7,SUCCESS
3174,157,2025-10-16,2025,10,CARD,3051.78,SUCCESS
3175,157,2025-12-02,2025,12,UPI,1236.79,SUCCESS
3176,157,2025-11-27,2025,11,UPI,2994.34,FAILED
3177,157,2025-10-09,2025,10,UPI,390.4,SUCCESS
3178,157,2025-10-10,2025,10,UPI,1778.08,SUCCESS
3179,157,2025-11-01,2025,11,UPI,4151.42,SUCCESS
3180,157,2025-10-30,2025,10,CARD,2851.48,SUCCESS
3181,157,2025-10-15,2025,10,UPI,1665.08,SUCCESS
3182,157,2025-12-04,2025,12,UPI,2274.4,SUCCESS
3183,157,2025-10-08,2025,10,CARD,3285.75,SUCCESS
3184,157,2025-11-05,2025,11,CARD,4118.07,FAILED
3185,157,2025-11-29,2025,11,CARD,495.42,SUCCESS
3186,157,2025-11-21,2025,11,CARD,436.67,SUCCESS
3187,157,2025-12-12,2025,12,CARD,2270.1,SUCCESS
3188,157,2025-10-28,2025,10,CARD,816.6,FAILED
3189,157,2026-01-17,2026,1,UPI,826.5,SUCCESS
3190,157,2026-01-05,2026,1,CARD,4945.61,SUCCESS
3191,157,2025-12-28,2025,12,CARD,417.6,SUCCESS
3192,157,2026-01-17,2026,1,UPI,3680.73,SUCCESS
3193,158,2026-01-21,2026,1,UPI,3566.99,SUCCESS
3194,158,2025-12-05,2025,12,UPI,152.54,SUCCESS
3195,158,2026-01-24,2026,1,UPI,1493.16,FAILED
3196,158,2025-12-03,2025,12,UPI,1701.29,SUCCESS
3197,158,2025-11-27,2025,11,UPI,2236.2,SUCCESS
3198,158,2026-01-15,2026,1,UPI,4936.21,FAILED
3199,158,2026-01-15,2026,1,UPI,290.36,SUCCESS
3200,158,2025-12-22,2025,12,CARD,1837.12,SUCCESS
3201,158,2025-12-24,2025,12,CARD,887.98,SUCCESS
3202,158,2025-12-25,2025,12,CARD,2421.5,FAILED
3203,158,2025-11-17,2025,11,CARD,2170.34,SUCCESS
3204,158,2025-11-11,2025,11,UPI,597.72,SUCCESS
3205,158,2025-10-05,2025,10,UPI,823.97,SUCCESS
3206,159,2025-10-18,2025,10,CARD,1596.25,SUCCESS
3207,159,2026-01-20,2026,1,CARD,3699.83,SUCCESS
3208,159,2025-12-19,2025,12,UPI,3677.88,SUCCESS
3209,159,2026-01-04,2026,1,UPI,3218.64,FAILED
3210,159,2025-11-14,2025,11,UPI,211.17,SUCCESS
3211,159,2025-11-08,2025,11,CARD,1130.53,SUCCESS
3212,159,2026-01-22,2026,1,CARD,2967.55,SUCCESS
3213,159,2026-01-07,2026,1,UPI,3426.73,SUCCESS
3214,159,2025-12-31,2025,12,CARD,2505.28,SUCCESS
3215,159,2025-12-31,2025,12,UPI,278.88,SUCCESS
3216,159,2025-12-13,2025,12,UPI,1763.02,SUCCESS
3217,159,2025-11-28,2025,11,UPI,2771.0,SUCCESS
3218,159,2025-10-30,2025,10,UPI,2702.69,SUCCESS
3219,159,2026-01-16,2026,1,CARD,4822.5,SUCCESS
3220,159,2026-01-06,2026,1,UPI,1400.55,SUCCESS
3221,159,2025-11-18,2025,11,UPI,3500.58,SUCCESS
3222,159,2025-12-19,2025,12,CARD,1764.43,FAILED
3223,159,2025-10-07,2025,10,CARD,3346.62,SUCCESS
3224,159,2025-12-10,2025,12,CARD,1060.57,SUCCESS
3225,159,2025-12-31,2025,12,CARD,3682.49,SUCCESS
3226,160,2025-11-25,2025,11,UPI,2998.78,SUCCESS
3227,160,2025-12-20,2025,12,CARD,3981.12,SUCCESS
3228,160,2025-12-04,2025,12,UPI,3355.33,SUCCESS
3229,160,2025-10-25,2025,10,CARD,4477.18,SUCCESS
3230,160,2025-10-06,2025,10,UPI,560.41,SUCCESS
3231,160,2025-12-04,2025,12,CARD,1898.06,FAILED
3232,160,2026-01-09,2026,1,CARD,2156.19,SUCCESS
3233,160,2025-11-17,2025,11,UPI,4925.31,FAILED
3234,160,2025-10-06,2025,10,UPI,4847.24,SUCCESS
3235,160,2026-01-26,2026,1,UPI,4294.89,SUCCESS
3236,160,2025-10-31,2025,10,UPI,2862.9,SUCCESS
3237,160,2025-12-25,2025,12,CARD,803.37,SUCCESS
3238,160,2026-01-04,2026,1,CARD,4024.73,SUCCESS
3239,160,2025-11-03,2025,11,CARD,2007.73,SUCCESS
3240,160,2025-10-03,2025,10,UPI,3484.37,SUCCESS
3241,160,2025-11-26,2025,11,CARD,3294.21,SUCCESS
3242,160,2026-01-29,2026,1,UPI,2925.31,SUCCESS
3243,160,2025-12-12,2025,12,UPI,2139.25,SUCCESS
3244,160,2025-11-22,2025,11,CARD,80.05,SUCCESS
3245,160,2026-01-04,2026,1,UPI,1118.42,SUCCESS
3246,160,2026-01-13,2026,1,UPI,1822.46,SUCCESS
3247,160,2025-11-20,2025,11,UPI,4097.88,SUCCESS
3248,160,2025-10-25,2025,10,UPI,3330.62,SUCCESS
3249,160,2025-12-09,2025,12,CARD,3245.25,SUCCESS
3250,160,2026-01-15,2026,1,CARD,3976.15,SUCCESS
3251,160,2026-01-21,2026,1,CARD,2419.32,SUCCESS
3252,160,2026-01-11,2026,1,UPI,999.3,SUCCESS
3253,160,2025-12-18,2025,12,CARD,4137.58,SUCCESS
3254,160,2025-10-22,2025,10,CARD,2068.72,SUCCESS
3255,160,2025-10-22,2025,10,UPI,927.29,SUCCESS
3256,161,2025-10-02,2025,10,CARD,1220.94,SUCCESS
3257,161,2025-10-16,2025,10,CARD,3542.61,SUCCESS
3258,161,2026-01-14,2026,1,UPI,620.29,SUCCESS
3259,161,2025-10-03,2025,10,CARD,3656.9,SUCCESS
3260,161,2025-10-21,2025,10,CARD,2071.45,SUCCESS
3261,161,2025-11-30,2025,11,UPI,4535.64,SUCCESS
3262,161,2025-11-29,2025,11,UPI,632.15,SUCCESS
3263,161,2026-01-08,2026,1,CARD,1820.64,FAILED
3264,161,2025-11-24,2025,11,CARD,3255.84,SUCCESS
3265,161,2025-10-13,2025,10,UPI,3473.34,FAILED
3266,161,2025-11-18,2025,11,CARD,638.47,SUCCESS
3267,161,2026-01-21,2026,1,CARD,2225.62,SUCCESS
3268,161,2025-10-27,2025,10,UPI,3964.42,SUCCESS
3269,161,2025-11-21,2025,11,UPI,1892.5,SUCCESS
3270,161,2026-01-05,2026,1,CARD,3588.65,SUCCESS
3271,161,2025-11-22,2025,11,UPI,1911.89,SUCCESS
3272,161,2026-01-11,2026,1,CARD,1557.99,SUCCESS
3273,161,2025-12-04,2025,12,UPI,1116.05,SUCCESS
3274,161,2025-12-06,2025,12,UPI,4914.55,SUCCESS
3275,161,2025-10-31,2025,10,UPI,3425.79,SUCCESS
3276,161,2026-01-09,2026,1,CARD,2132.97,SUCCESS
3277,162,2026-01-04,2026,1,UPI,1645.66,SUCCESS
3278,162,2025-11-22,2025,11,UPI,2975.32,SUCCESS
3279,162,2025-10-23,2025,10,CARD,1342.28,SUCCESS
3280,162,2025-12-11,2025,12,UPI,633.6,SUCCESS
3281,162,2025-12-02,2025,12,CARD,2926.97,SUCCESS
3282,162,2026-01-16,2026,1,CARD,1239.95,FAILED
3283,162,2025-12-02,2025,12,UPI,2934.16,FAILED
3284,162,2025-12-09,2025,12,CARD,4594.6,SUCCESS
3285,162,2025-11-23,2025,11,UPI,1763.57,FAILED
3286,162,2025-11-09,2025,11,CARD,4522.13,SUCCESS
3287,162,2025-10-25,2025,10,UPI,355.8,SUCCESS
3288,162,2025-11-08,2025,11,UPI,3377.74,SUCCESS
3289,162,2025-10-19,2025,10,CARD,533.45,SUCCESS
3290,162,2026-01-22,2026,1,UPI,3163.62,SUCCESS
3291,162,2025-12-03,2025,12,CARD,1720.69,SUCCESS
3292,162,2025-12-25,2025,12,UPI,3321.64,SUCCESS
3293,162,2025-10-16,2025,10,UPI,699.76,SUCCESS
3294,162,2025-11-19,2025,11,UPI,3331.35,SUCCESS
3295,162,2025-12-23,2025,12,UPI,3506.24,SUCCESS
3296,162,2025-10-05,2025,10,CARD,2768.71,SUCCESS
3297,162,2025-12-16,2025,12,UPI,251.55,SUCCESS
3298,162,2025-10-28,2025,10,UPI,315.04,SUCCESS
3299,162,2025-11-14,2025,11,CARD,4820.69,SUCCESS
3300,162,2025-10-13,2025,10,CARD,3386.62,SUCCESS
3301,162,2025-11-03,2025,11,CARD,4729.27,SUCCESS
3302,162,2025-11-05,2025,11,CARD,3480.5,SUCCESS
3303,162,2025-10-22,2025,10,UPI,2219.17,SUCCESS
3304,163,2025-11-12,2025,11,UPI,4841.69,FAILED
3305,163,2025-10-31,2025,10,UPI,4567.58,SUCCESS
3306,163,2025-10-05,2025,10,UPI,513.33,SUCCESS
3307,163,2025-11-30,2025,11,UPI,1669.78,SUCCESS
3308,163,2025-11-01,2025,11,UPI,2254.52,SUCCESS
3309,163,2025-10-09,2025,10,UPI,1220.41,SUCCESS
3310,163,2025-12-19,2025,12,UPI,3929.59,SUCCESS
3311,163,2025-11-15,2025,11,CARD,164.26,SUCCESS
3312,163,2025-12-01,2025,12,CARD,188.55,SUCCESS
3313,163,2025-11-01,2025,11,UPI,289.68,SUCCESS
3314,163,2025-10-02,2025,10,CARD,2490.68,SUCCESS
3315,163,2025-12-26,2025,12,CARD,193.91,SUCCESS
3316,163,2025-11-17,2025,11,UPI,3877.43,SUCCESS
3317,163,2025-10-07,2025,10,CARD,3111.96,SUCCESS
3318,163,2025-12-22,2025,12,UPI,1795.1,SUCCESS
3319,163,2026-01-26,2026,1,UPI,1902.17,SUCCESS
3320,164,2025-10-28,2025,10,UPI,3301.39,SUCCESS
3321,164,2025-10-15,2025,10,UPI,3854.48,SUCCESS
3322,164,2025-10-23,2025,10,UPI,512.59,SUCCESS
3323,164,2025-11-21,2025,11,CARD,4927.36,SUCCESS
3324,164,2025-12-09,2025,12,UPI,546.16,SUCCESS
3325,164,2025-12-04,2025,12,CARD,252.25,SUCCESS
3326,164,2025-12-25,2025,12,CARD,2691.95,SUCCESS
3327,164,2025-10-15,2025,10,UPI,4772.74,SUCCESS
3328,164,2025-10-08,2025,10,CARD,1183.06,SUCCESS
3329,164,2026-01-26,2026,1,UPI,663.36,SUCCESS
3330,164,2025-12-30,2025,12,UPI,3329.82,SUCCESS
3331,164,2026-01-01,2026,1,UPI,3214.91,SUCCESS
3332,164,2025-11-30,2025,11,UPI,4304.73,SUCCESS
3333,164,2025-10-10,2025,10,UPI,4733.16,SUCCESS
3334,164,2025-10-11,2025,10,UPI,77.71,SUCCESS
3335,164,2025-12-27,2025,12,CARD,4713.51,SUCCESS
3336,164,2025-10-10,2025,10,CARD,2951.46,SUCCESS
3337,164,2025-11-17,2025,11,UPI,1466.64,SUCCESS
3338,164,2025-10-15,2025,10,CARD,1231.86,SUCCESS
3339,164,2025-12-20,2025,12,UPI,860.39,SUCCESS
3340,165,2025-12-11,2025,12,UPI,4452.34,SUCCESS
3341,165,2025-12-09,2025,12,UPI,2275.47,SUCCESS
3342,165,2025-10-25,2025,10,CARD,3918.65,SUCCESS
3343,165,2025-11-09,2025,11,UPI,2213.88,SUCCESS
3344,165,2025-10-13,2025,10,UPI,4736.0,SUCCESS
3345,165,2025-11-13,2025,11,CARD,3351.38,SUCCESS
3346,165,2025-10-05,2025,10,CARD,3816.35,SUCCESS
3347,165,2025-11-10,2025,11,UPI,659.92,SUCCESS
3348,165,2025-12-19,2025,12,CARD,1761.13,SUCCESS
3349,165,2025-11-18,2025,11,CARD,2848.11,SUCCESS
3350,165,2026-01-07,2026,1,UPI,1501.81,FAILED
3351,165,2026-01-10,2026,1,CARD,1465.97,SUCCESS
3352,165,2025-10-08,2025,10,UPI,2936.29,SUCCESS
3353,165,2025-10-16,2025,10,UPI,3669.38,SUCCESS
3354,165,2025-12-24,2025,12,UPI,1223.38,SUCCESS
3355,166,2025-12-12,2025,12,CARD,3953.21,SUCCESS
3356,166,2025-11-19,2025,11,UPI,730.21,SUCCESS
3357,166,2026-01-15,2026,1,CARD,749.31,FAILED
3358,166,2026-01-10,2026,1,UPI,2295.97,SUCCESS
3359,166,2025-11-18,2025,11,UPI,3152.92,SUCCESS
3360,166,2025-12-21,2025,12,CARD,3146.72,SUCCESS
3361,166,2025-10-09,2025,10,CARD,4220.62,FAILED
3362,166,2025-10-06,2025,10,UPI,4856.39,SUCCESS
3363,166,2025-10-26,2025,10,CARD,435.26,SUCCESS
3364,166,2025-12-13,2025,12,CARD,783.88,SUCCESS
3365,166,2025-12-18,2025,12,CARD,4717.83,SUCCESS
3366,166,2025-12-06,2025,12,CARD,2978.29,SUCCESS
3367,166,2025-12-28,2025,12,CARD,1479.56,SUCCESS
3368,166,2025-10-29,2025,10,UPI,965.9,SUCCESS
3369,166,2025-10-28,2025,10,UPI,2633.85,SUCCESS
3370,166,2025-11-16,2025,11,CARD,1946.12,SUCCESS
3371,166,2025-12-14,2025,12,CARD,4894.74,SUCCESS
3372,166,2025-12-20,2025,12,CARD,846.19,SUCCESS
3373,166,2025-11-22,2025,11,UPI,1619.77,FAILED
3374,166,2025-12-12,2025,12,UPI,693.51,SUCCESS
3375,166,2025-12-20,2025,12,UPI,1756.59,SUCCESS
3376,166,2025-10-23,2025,10,CARD,1978.98,SUCCESS
3377,166,2025-12-06,2025,12,CARD,2993.56,SUCCESS
3378,166,2026-01-02,2026,1,CARD,4502.3,SUCCESS
3379,166,2025-12-21,2025,12,UPI,2447.71,SUCCESS
3380,167,2025-11-28,2025,11,CARD,1511.17,SUCCESS
3381,167,2025-11-22,2025,11,UPI,3756.44,SUCCESS
3382,167,2026-01-19,2026,1,UPI,3769.75,SUCCESS
3383,167,2025-11-20,2025,11,UPI,1859.99,SUCCESS
3384,167,2025-12-06,2025,12,CARD,3099.87,SUCCESS
3385,167,2025-10-08,2025,10,CARD,595.6,SUCCESS
3386,167,2026-01-04,2026,1,CARD,2649.03,SUCCESS
3387,167,2025-11-09,2025,11,UPI,1906.82,SUCCESS
3388,167,2025-10-13,2025,10,UPI,3655.27,SUCCESS
3389,167,2025-12-02,2025,12,UPI,4376.52,SUCCESS
3390,167,2025-12-16,2025,12,CARD,401.38,SUCCESS
3391,167,2025-10-09,2025,10,UPI,2800.09,FAILED
3392,167,2025-11-26,2025,11,UPI,1152.88,SUCCESS
3393,167,2025-10-04,2025,10,UPI,4028.51,SUCCESS
3394,167,2025-12-17,2025,12,CARD,2773.24,SUCCESS
3395,167,2026-01-06,2026,1,CARD,2382.48,SUCCESS
3396,167,2026-01-22,2026,1,UPI,1671.75,SUCCESS
3397,167,2025-12-11,2025,12,CARD,2772.68,SUCCESS
3398,168,2025-10-17,2025,10,CARD,2996.66,SUCCESS
3399,168,2025-12-08,2025,12,CARD,981.81,SUCCESS
3400,168,2025-10-07,2025,10,UPI,2815.01,SUCCESS
3401,168,2025-10-08,2025,10,CARD,1058.66,SUCCESS
3402,168,2025-12-26,2025,12,UPI,1425.83,FAILED
3403,168,2026-01-26,2026,1,CARD,3737.13,SUCCESS
3404,168,2025-10-15,2025,10,CARD,2574.27,FAILED
3405,168,2025-11-04,2025,11,UPI,309.31,SUCCESS
3406,168,2025-10-16,2025,10,CARD,4217.87,SUCCESS
3407,168,2025-10-03,2025,10,UPI,4463.25,SUCCESS
3408,168,2025-10-15,2025,10,UPI,1810.19,FAILED
3409,168,2026-01-16,2026,1,CARD,1868.33,SUCCESS
3410,168,2025-11-10,2025,11,CARD,1833.99,SUCCESS
3411,168,2025-12-21,2025,12,UPI,4530.1,SUCCESS
3412,168,2025-12-27,2025,12,UPI,1047.98,SUCCESS
3413,168,2025-10-08,2025,10,CARD,565.24,SUCCESS
3414,168,2025-11-19,2025,11,UPI,510.22,SUCCESS
3415,168,2025-11-21,2025,11,UPI,4753.26,SUCCESS
3416,168,2025-11-28,2025,11,UPI,2291.3,SUCCESS
3417,169,2025-12-31,2025,12,UPI,2618.2,SUCCESS
3418,169,2025-12-08,2025,12,UPI,1931.37,SUCCESS
3419,169,2025-12-09,2025,12,UPI,1259.58,SUCCESS
3420,169,2025-11-15,2025,11,CARD,955.62,SUCCESS
3421,169,2025-10-16,2025,10,CARD,821.51,SUCCESS
3422,169,2026-01-04,2026,1,CARD,1086.65,SUCCESS
3423,169,2026-01-13,2026,1,CARD,4730.34,SUCCESS
3424,169,2025-10-08,2025,10,CARD,3101.85,SUCCESS
3425,169,2025-11-27,2025,11,UPI,3248.27,FAILED
3426,169,2025-10-13,2025,10,CARD,3873.81,SUCCESS
3427,169,2025-10-12,2025,10,UPI,4768.24,SUCCESS
3428,169,2025-12-04,2025,12,CARD,1296.79,SUCCESS
3429,169,2025-12-29,2025,12,CARD,596.99,FAILED
3430,170,2025-10-10,2025,10,UPI,2141.3,SUCCESS
3431,170,2025-10-25,2025,10,CARD,1412.31,SUCCESS
3432,170,2026-01-06,2026,1,CARD,3760.88,SUCCESS
3433,170,2026-01-29,2026,1,CARD,2409.91,SUCCESS
3434,170,2025-10-08,2025,10,UPI,4435.04,SUCCESS
3435,170,2025-10-10,2025,10,CARD,2549.09,SUCCESS
3436,170,2026-01-08,2026,1,UPI,912.82,SUCCESS
3437,170,2025-11-14,2025,11,UPI,898.5,SUCCESS
3438,170,2025-12-09,2025,12,CARD,3531.57,FAILED
3439,170,2025-12-22,2025,12,UPI,2251.21,SUCCESS
3440,170,2025-10-05,2025,10,UPI,3895.78,SUCCESS
3441,171,2026-01-15,2026,1,CARD,707.85,SUCCESS
3442,171,2025-12-30,2025,12,CARD,4033.98,SUCCESS
3443,171,2025-10-21,2025,10,UPI,4143.57,SUCCESS
3444,171,2025-12-08,2025,12,CARD,666.07,SUCCESS
3445,171,2026-01-24,2026,1,CARD,508.58,FAILED
3446,171,2025-12-18,2025,12,CARD,1034.68,SUCCESS
3447,171,2025-12-30,2025,12,CARD,4558.63,SUCCESS
3448,171,2026-01-08,2026,1,CARD,2157.71,SUCCESS
3449,171,2025-12-24,2025,12,UPI,4827.36,SUCCESS
3450,171,2025-10-02,2025,10,UPI,293.34,SUCCESS
3451,171,2026-01-28,2026,1,UPI,4112.31,SUCCESS
3452,171,2025-10-19,2025,10,CARD,1119.72,SUCCESS
3453,171,2025-11-16,2025,11,UPI,1270.89,SUCCESS
3454,171,2025-11-26,2025,11,UPI,3237.45,SUCCESS
3455,171,2026-01-17,2026,1,CARD,3920.73,SUCCESS
3456,171,2026-01-01,2026,1,CARD,3680.84,SUCCESS
3457,171,2026-01-17,2026,1,UPI,3189.24,SUCCESS
3458,171,2025-10-23,2025,10,CARD,1566.46,SUCCESS
3459,171,2025-11-29,2025,11,CARD,3571.66,SUCCESS
3460,171,2025-12-20,2025,12,UPI,2547.76,SUCCESS
3461,171,2025-11-18,2025,11,UPI,1162.22,SUCCESS
3462,172,2025-11-12,2025,11,CARD,3446.84,SUCCESS
3463,172,2025-12-31,2025,12,CARD,1599.81,SUCCESS
3464,172,2025-10-21,2025,10,CARD,3633.34,SUCCESS
3465,172,2025-11-01,2025,11,UPI,3418.32,SUCCESS
3466,172,2025-11-19,2025,11,CARD,2110.85,SUCCESS
3467,172,2025-11-30,2025,11,UPI,4118.88,SUCCESS
3468,172,2026-01-01,2026,1,UPI,3953.05,FAILED
3469,172,2026-01-04,2026,1,CARD,433.73,SUCCESS
3470,172,2026-01-21,2026,1,UPI,382.49,SUCCESS
3471,172,2025-11-09,2025,11,UPI,1318.7,FAILED
3472,172,2025-11-14,2025,11,CARD,957.87,SUCCESS
3473,172,2025-11-15,2025,11,CARD,3979.56,SUCCESS
3474,172,2026-01-17,2026,1,UPI,1474.94,SUCCESS
3475,172,2025-11-15,2025,11,CARD,159.52,SUCCESS
3476,172,2026-01-14,2026,1,CARD,754.4,SUCCESS
3477,172,2026-01-14,2026,1,UPI,3465.91,SUCCESS
3478,172,2026-01-15,2026,1,UPI,4463.77,SUCCESS
3479,172,2025-11-27,2025,11,CARD,3810.77,FAILED
3480,172,2025-12-28,2025,12,UPI,4579.51,SUCCESS
3481,172,2025-11-17,2025,11,CARD,4801.24,SUCCESS
3482,173,2025-10-28,2025,10,UPI,1302.74,SUCCESS
3483,173,2025-10-09,2025,10,CARD,65.33,SUCCESS
3484,173,2025-10-06,2025,10,UPI,1441.66,SUCCESS
3485,173,2026-01-29,2026,1,CARD,2005.39,SUCCESS
